,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,KOTAKBANK.NS,AXISBANK.NS,TCS.NS,INFY.NS,WIPRO.NS,HCLTECH.NS,TECHM.NS,SUNPHARMA.NS,DRREDDY.NS,CIPLA.NS,DIVISLAB.NS,APOLLOHOSP.NS,^NSEI
2023-05-17,1599.0787459775254,776.2378421781776,587.5354714314194,1594.2895977948433,1055.6821194189736,3781.9818168691195,1724.2447719305383,618.4233355749155,1397.24505776705,1150.4666254811661,965.475494878618,5631.272002280835,1129.9663803255905,3591.010736179492,4821.703141593889,19746.089925359363
2023-05-18,1584.5947326370012,771.4400411061845,573.2206683855115,1589.525326291148,1035.4295354559938,3860.9012612448923,1757.7526810738118,636.1605102854471,1415.6779959040693,1181.2463204064077,961.3727597504553,5718.581966351051,1126.7430460711194,3609.433081029851,4760.444709321822,19839.58532582743
2023-05-19,1606.1011159925586,771.7901936895353,583.4573227091566,1612.1970292491696,1071.8442951139368,3852.946490469198,1796.9223817404422,640.5817431440078,1422.6415036227504,1194.2895007699392,954.8228908776797,5839.730558550205,1123.6287612212332,3559.3001507109466,4793.410758869676,20107.673893981
2023-05-22,1614.259499735444,777.5242806922514,596.6718510577051,1611.146945306155,1109.7110924099916,3891.8239503424024,1798.654360113066,629.480178268788,1432.8427897293968,1183.81459749762,944.4906920205982,5730.671824242345,1107.106996617583,3513.102593368577,4728.883410362869,20076.53561488589
2023-05-23,1593.1184257857053,769.5569485508495,594.2516877253086,1575.333875028668,1073.0534360177667,3742.6762565667836,1761.1942658396028,615.4041887831628,1420.4507350256624,1169.1575818092992,943.4987785401486,5800.263974487374,1144.3571297124588,3527.7034871626065,4822.866417599171,19848.483626678822
2023-05-24,1625.6708997626445,777.6251093650035,602.7656374106617,1584.8019801582593,1103.332474729661,3751.0663420139936,1751.5775584972032,605.2621169229799,1418.2401415848433,1177.83444577422,920.1633800635184,5794.454704650254,1132.6888397719104,3438.3168849888243,4762.911455011605,19795.294457380478
2023-05-25,1630.5409308856936,765.6982914297456,616.8464013013455,1600.2325618499017,1107.7408083952548,3808.3232781690067,1767.894594172915,610.8588239166138,1447.600017753437,1179.806162299544,938.4377758442301,5801.770723417384,1145.6554775575553,3383.7682667100844,4747.291199561913,20010.964247854943
2023-05-26,1667.710049340711,777.6186915282823,623.6643961604874,1593.8614895600251,1127.2404327461975,3885.8913390142393,1815.2874893459907,632.81585358998,1473.691798707672,1199.0888978808284,944.1406950522207,5869.952384221888,1169.7077862840338,3485.792496811929,4854.964012669334,20476.072072460935
2023-05-29,1679.3168201108022,792.4333310449024,638.628730906359,1617.7279082168557,1145.4752550213238,3918.865623859517,1799.4195622112695,628.3681875427012,1490.920273370989,1204.5234302746323,939.5054164907685,5955.822496814568,1176.027841418881,3507.3212025956364,4933.411008069084,20702.428764724336
2023-05-30,1704.0403959590385,795.9810290855968,649.5801624258143,1629.3418799671435,1156.8050909796564,3842.735864231006,1785.917403615598,630.2053531436684,1484.379934374728,1171.5352883158575,944.9546996480425,5906.151744836366,1190.3617598519281,3487.7329288577685,5024.535544290126,20742.105399204313
2023-05-31,1736.4525953074103,792.2196322518345,664.11697570986,1631.81428740485,1162.2102304028292,3774.8956651736926,1790.5518764937322,618.6782767282604,1476.4601389589882,1165.343633978966,948.2362888387546,5885.297150021963,1176.302223731187,3506.8540519863345,5024.609110780598,20740.52057825115
2023-06-01,1733.3529396097972,776.4975994620821,663.229548882003,1620.475507673538,1164.3274088040305,3770.215187312093,1784.0755202827445,628.0764076726599,1479.5077255958463,1149.2817426208576,963.4990474247118,5854.237475198861,1192.288312530652,3524.778031410993,5061.384553299663,20767.01260779855
2023-06-02,1724.7449118336885,787.0102083566987,658.9975972389857,1600.2402638036544,1175.6645720921356,3784.554092094742,1762.3342663913352,630.8905976199859,1472.6998317299833,1157.2355431202716,960.1585617455504,5867.618575856522,1178.8451225568792,3600.4967438212366,5088.311694478936,20735.353850226536
2023-06-05,1724.822353799539,784.5564188985873,668.0445988758526,1606.6424717688053,1172.0947523794964,3801.102566173488,1775.395415079173,637.9057369089685,1495.2470333128522,1145.5848811947246,940.0486501618635,5846.384905778734,1160.8988513085148,3617.4809245278734,4975.480365476831,20774.179968679036
2023-06-06,1703.0079247259423,800.0386778762384,673.700880852905,1612.4428186867544,1166.3702254072177,3803.997775530602,1779.6700298484175,647.5687053199829,1516.3824214033873,1168.1688053448886,956.65380221083,5950.220108324294,1190.7899524554016,3748.9198096745004,5033.605162483822,21116.66324163595
2023-06-07,1726.7321305574492,785.2033152853743,675.2798918404767,1605.236736168993,1161.1060682239765,3840.8079036204635,1803.4628677600308,652.7818248357413,1541.9255106137912,1163.30390874952,975.1840912591435,6084.828937385489,1201.9861588281603,3810.6068367650537,5064.451606549998,21362.678937713834
2023-06-08,1697.324909168048,778.59734926134,653.2086768296695,1596.5354668364046,1128.7040417692042,3831.487301384556,1806.5182030983085,643.0138651921619,1532.3936214889275,1145.7111165344088,1000.4096427532862,6194.998979065146,1210.154175578733,3981.3585612272586,5069.733711694192,21306.98120805859
2023-06-09,1666.6544389137398,785.3114420652657,658.9576449354312,1590.1916215325791,1141.8963427509732,3733.389780933472,1816.8764636125698,630.0133225101105,1533.0013645057677,1102.6120263393007,1004.0284161405949,6293.33618824881,1224.4422505866373,4075.544723678532,5098.451218431152,21359.679306259295
2023-06-12,1698.7709804350352,787.8551760282758,659.4844137971213,1609.255083664594,1127.5623337356976,3697.8010595139176,1830.4253338624483,633.1117154617231,1537.0176165187759,1079.161045937402,1021.7612904323178,6482.945344761091,1234.8570777380573,4153.398202543875,5151.393506269862,21588.50528906546
2023-06-13,1685.4766803188984,793.0118303948353,667.7482822831995,1624.7090707405544,1121.6758333331745,3767.9885615223197,1855.9440901320374,645.0925040756841,1569.476031127021,1112.6812090925378,1036.735933188689,6461.0760448670935,1213.593253166177,4030.210478418362,5031.099536534385,21733.105382102207
2023-06-14,1661.3597911975307,776.1245514419978,669.865017090803,1615.7940345156842,1098.4188894747272,3746.6105456783516,1814.1062104487514,628.4839471512677,1529.4824415550022,1079.5003707249973,1029.1759713315246,6367.383175330325,1213.593253166177,3985.664614333767,4820.46512634205,21263.436459699526
2023-06-15,1665.0623705397309,769.9504364651781,664.026927145909,1571.6579368217451,1090.978403420242,3746.7372980344567,1835.016499401479,628.4115385729189,1546.5873785629792,1081.7854268669319,1020.8825678164757,6274.660881588984,1213.593253166177,3968.606405417195,4742.479053489645,21105.682892505145
2023-06-16,1637.9308242409982,772.8825163102484,654.3090269334392,1553.1967054565548,1088.5590513715958,3683.775229959524,1792.4220162591532,618.6112042296468,1532.9767348867663,1071.7525545281435,987.707071960669,6195.831441895408,1192.44650518489,3911.74642191031,4688.967479368126,20699.51890037837
2023-06-19,1585.5626423131864,760.4434118127284,643.7174624135841,1512.2488072926883,1056.2527603141084,3734.0993774231483,1839.1570326488732,635.1783312069982,1555.9720077754787,1071.7525545281435,986.1945739679448,6172.614158756261,1199.4087058461218,3965.2265508002993,4651.646663095847,20682.71154244206
2023-06-20,1576.7613571706934,731.6866157785313,620.4754749790868,1515.4706825747928,1054.4850938372413,3716.845826286428,1823.1780386987512,630.7645766374739,1543.950320505648,1071.7525545281435,1005.7469481441562,6287.499906977946,1212.8854485261593,4034.9035765627114,4663.983084713069,20607.356807262582
2023-06-21,1578.1799456009298,717.7845428423539,616.8935817660613,1507.948952976051,1027.5022730036803,3707.0075552335306,1790.159772536228,618.6253003827951,1566.6632505912632,1062.6073092262031,1001.4911912508765,6259.385230786831,1202.6835196646912,4015.0049962498865,4648.745749857594,20412.916997913497
2023-06-22,1563.505323993202,729.8325761880687,613.1924988890779,1528.2161992760143,1025.9241978500331,3679.685484671328,1766.4937583340125,611.0672245942927,1540.323788888329,1032.296225247367,1003.4817873197943,6150.906340973348,1206.1404200216305,4058.6390877789845,4618.729869654396,20254.792028274922
2023-06-23,1558.5613750416683,729.5695209971116,606.9074070558314,1516.9310659621028,1021.3771066923865,3738.89057895121,1768.538085662925,627.0782468584727,1549.3972425693537,1078.3203503873804,1014.4658751196381,6358.426936563398,1248.1699258804701,4222.304011385215,4804.85992474597,20605.359324917208
2023-06-26,1545.4422222672597,734.4904496352991,593.4386320234373,1479.0694795739644,1011.4797301487214,3816.197729772708,1741.496097826033,638.5542825733182,1576.0899305771875,1079.648367590126,1017.7343365513844,6447.969317129667,1275.227199621295,4358.461969864841,4835.557516318453,20666.18527799194
2023-06-27,1528.8976515778854,736.0867640642878,580.1041827785162,1482.4676580288178,1014.4983433337545,3847.9855687744002,1763.2048502110017,636.4772351296463,1555.3526023328761,1075.6218165799798,1001.7549672951832,6430.450636381594,1250.7544652766082,4222.044334032156,4818.518005574581,20439.896103746298
2023-06-28,1578.318610998539,747.7513312083719,602.1071561707344,1523.6999089427702,1031.4349787356725,3885.7362251087848,1813.1643252111555,642.9673378415416,1559.709473938273,1119.198448113428,1012.7936461646528,6392.612330644306,1258.324120167513,4274.484959562643,4985.848093529727,20907.830414339503
2023-06-29,1645.0308887927633,746.462345740944,622.2833412078127,1557.9305214587441,1061.1574177677523,3913.862867033753,1810.5929090208226,635.4178535750133,1584.3735637019342,1100.021938945815,1040.508601368859,6330.808610910776,1274.0828480577798,4336.982434370246,4906.355211602375,21222.134323645456
2023-06-30,1630.9770303225241,747.6070836246693,640.6167826720812,1559.6568195441762,1084.9673881417825,3982.9496321195,1830.8376119817667,626.9053802112054,1557.3282400156615,1124.8457613964997,1053.8739110061026,6283.625576257782,1267.9414502437373,4236.526954399114,4817.387746261847,21218.91846246017
2023-07-03,1619.8848640297244,759.1889575506427,662.1209339414446,1562.4570717134122,1094.7232975654806,3946.90267206793,1830.8376119817667,630.122197938569,1564.7500587764252,1108.0242405808294,1049.1506347774825,6229.028183319008,1285.4619308188123,4218.613750358777,4749.09312407641,21306.309983357976
2023-07-04,1589.8644432392075,774.0764380571302,650.9346746700538,1543.3531779390532,1079.44705671008,3954.4330099984977,1830.8376119817667,626.7267751955808,1575.6223565451476,1102.6016207754521,1049.1506347774825,6306.598027265496,1308.0504445767983,4233.350174297638,4757.549302450236,21241.6683770191
2023-07-05,1580.1464941235067,777.0353988383957,646.5994775399148,1514.11791073214,1075.2622036287287,3922.484732581068,1820.425832977318,632.0443308089211,1602.5774981518011,1100.6212413324765,1049.1506347774825,6166.701853191276,1300.4964219200601,4133.269313191499,4835.621560932164,21094.169020177258
2023-07-06,1567.8215363454563,774.4820083082943,645.7395663472753,1536.1254592971552,1080.5990227666882,3965.257765800925,1837.1049920923106,646.8537180679214,1624.6595542698417,1083.4463073170787,1058.5659215091864,6280.375758610301,1319.2549255219626,4145.7181227993315,4952.5926456561565,21372.282230521167
2023-07-07,1590.168433816833,776.4482916376513,646.5232068337444,1546.0830685915978,1078.9076643344897,3956.498551958592,1867.7598769493898,656.0543476582269,1625.0026058758042,1075.892289240136,1071.7834009939447,6288.312857512858,1335.3446476600025,4022.373583389747,5009.641112213208,21458.350204923663
2023-07-10,1591.099064741697,780.6461019843595,644.7490715317873,1569.6034175030868,1086.886671701259,3989.6918954467988,1887.599381668562,656.2188344929624,1627.615790813418,1089.727273208487,1103.848397515009,6541.949656454736,1351.121915150365,4022.373583389747,5145.79317710443,21870.242629389417
2023-07-11,1599.4304031893066,771.2602535254716,631.6863443517076,1579.5355943032694,1081.1361297703882,4038.6185398290154,1877.7531545060413,647.0829679124156,1603.3562423780663,1095.925669438958,1074.1487939571211,6480.602446269049,1337.0375205063297,4132.989214976038,5087.620867566775,21582.97612488268
2023-07-12,1603.9395644180245,794.3779148232983,642.0460225653115,1633.64527997161,1094.7390419309584,3946.9710670761783,1851.1026823560896,629.8472691572342,1547.887817501796,1057.1835002437288,1080.2320527453808,6578.576836283093,1367.2993857778151,4141.158485848866,5182.1173494905215,21604.930125526633
2023-07-13,1554.732828026627,787.7534051953334,634.0902704320175,1609.0059408020936,1074.3182277987407,3954.328127529408,1903.5380180908219,656.1011167391833,1574.688436801131,1050.3468608733272,1081.5966353636995,6497.044683266592,1364.7019967426625,4117.605751539557,5207.214938613119,21622.897862456284
2023-07-14,1565.9214136767632,804.0843985901048,634.0902704320175,1641.8168291944169,1109.7886147706658,3996.316402477831,1918.0887204575415,665.566029679037,1580.4471783149186,1073.2918868728696,1081.5849718543432,6488.859488879509,1366.8170099550307,4091.4585968199403,5184.9218179959,21869.689627750115
2023-07-17,1523.861423202244,784.5413926712512,621.3336970165756,1621.7111970348499,1084.7429814737077,3926.901102738047,1917.7213650289477,673.6233885733427,1571.632570017724,1074.3990787042076,1073.43574721336,6465.296634070765,1399.6523558444615,3963.975221178983,5100.695344495299,21574.21586972452
2023-07-18,1514.11539984555,777.5846461499445,622.9308054651201,1597.1205531994049,1086.7476091682108,3989.4748577933656,1960.614107255636,682.7995729822421,1648.745134054747,1084.9771085945895,1055.3129905835797,6296.635457445676,1374.311354097644,3916.750119565277,4941.580495021694,21600.898737521857
2023-07-19,1540.1938890380247,799.3791052143292,627.3145733859644,1617.919929258511,1110.7350889187408,4001.4649661602234,1968.8675736045964,689.4662415713457,1651.8025208898985,1097.9213569144665,1054.0382544287788,6299.387110070796,1351.3262700808145,3893.1196935298644,4829.1212462610165,21731.489326234536
2023-07-20,1487.5606906983353,789.1121128613435,617.3803791928037,1600.594285127818,1104.3092105238773,4011.929015222882,1953.7679994410953,701.2360667265875,1686.452814586773,1084.9667688319764,1066.6276407781568,6348.587730493099,1387.7323433853812,3952.0017311358242,4944.855158950309,21817.895976612173
2023-07-21,1498.2875270659522,798.017087770727,617.4304546945084,1610.0469913683175,1095.062879681685,3961.797526431874,1962.9861597352442,694.0878538152824,1714.4433369375208,1076.3876200342877,1070.8958651555472,6399.594187100601,1397.6215099709398,3991.7118452555733,4967.761725726623,21930.321942588263
2023-07-24,1497.9896694129245,810.7478856469246,622.6034134684517,1606.975058160047,1100.127274197493,3978.098637808927,1989.585409798992,691.3081366689972,1743.493901839162,1075.4687922918756,1071.1082540803418,6288.219739755328,1378.3107200042446,3954.414886037129,4990.741800608901,21956.144927039066
2023-07-25,1496.068782313134,810.5096476497686,627.4871905059867,1588.8292875681154,1111.7349338899137,4081.623645953584,2029.8254800032666,706.2601281675582,1790.4708955422143,1107.594723700672,1084.8535147612906,6288.219739755328,1392.7962584422319,4048.883788811031,4984.950676781502,22273.567183425756
2023-07-26,1509.8387473740331,812.1510232572138,614.41828688229,1572.4200167704262,1094.1972723087536,4082.431361490523,2028.57975245077,712.0315364163821,1805.9303721174022,1099.6333301417076,1100.01930912565,6288.219739755328,1422.6732453163982,4222.729218708289,5074.714601183471,22427.735303294303
2023-07-27,1534.0295292872079,830.8562289238848,606.66206494674,1589.971931239915,1114.9412402397725,4074.4957261644035,2011.4707365292618,722.0097411422508,1780.3827337291877,1094.86728207458,1072.3277253620479,6376.593244350212,1420.2495898847524,4119.029359209882,5012.587724617626,22338.865844015683
2023-07-28,1515.2449157772,838.4028161703625,614.8914122972275,1572.977710757154,1106.799557530091,4101.472261446053,2011.6306381793452,731.3981190990437,1800.3965852166673,1088.8779978554257,1035.155564084364,6143.20764161855,1398.480134604046,4005.592990154732,4813.023509967007,22069.00197768141
2023-07-31,1524.8397451369292,835.2015016643337,613.6806723030302,1609.7165499552166,1140.8121677526963,4068.225348207657,2017.5008097248149,739.6420075869071,1789.840398864646,1105.9458420536146,1037.0229013589558,6247.916012575066,1398.480134604046,4028.7441946614995,4804.1354924711395,22302.766762122268
2023-08-01,1512.7622062821315,833.4360251509437,604.5049523188046,1618.1721047603467,1128.3709568799195,4115.259153571979,2018.1143741312176,746.0329818555351,1769.8698717849645,1115.4916137356417,1051.6710778825593,6244.474917220537,1398.480134604046,4041.5270059927598,4803.637679755496,22285.743957838167
2023-08-02,1555.64331977263,853.2690429881799,601.724603308201,1625.3755006030365,1141.2460467870685,4103.682059865269,2027.8996019178073,747.7239246489559,1805.5269429928157,1115.4916137356417,1074.2058224456662,6284.4832259041395,1425.703354702622,4129.698325172375,4797.863222593648,22564.96433798526
2023-08-03,1545.775348965764,850.5271636896189,593.4653403072729,1587.7015485550887,1127.2977056613595,3989.135743977595,1999.8583529827683,720.2677915772049,1812.3941658020312,1115.4916137356417,1065.690062546644,6244.357883162768,1425.8729640824474,4031.988456125694,4726.381933522434,22099.43283720292
2023-08-04,1540.680244448689,865.4829748275795,574.1692767166836,1576.9329426178085,1112.1588822737947,3994.103206623594,2039.6545788608273,720.4963386502885,1787.8414353531784,1084.353614602567,1061.7559956851085,6280.110353816622,1444.6894592052101,3953.0603212897017,4686.566514703861,21961.590407856595
2023-08-07,1543.9442953494308,865.431951519913,581.2674186591979,1564.2316872422707,1110.2190861778327,4066.22607429451,2068.6417112325453,740.6847851170596,1826.200906035048,1126.8773515724183,1051.1158055985993,6275.934624155411,1448.8249623371,3944.5728358299143,4678.7574299833,22172.30464297716
2023-08-08,1555.2272777841777,892.4029579723998,582.580490456893,1576.8119114679505,1124.8760979015976,4048.3239241221027,2090.831617816272,732.8224123598148,1839.7695361746094,1136.924158559621,1057.4249829018008,6290.236378519373,1424.73074306254,3873.177152372508,4622.897484421503,22228.50490058505
2023-08-09,1535.8695696339526,898.2966790106946,587.780119430054,1595.8170518817992,1119.6894598532192,4091.2151956629914,2078.58102120841,742.0269286294655,1846.2322613269337,1147.3191415730294,1087.1293672566587,6397.54046670519,1449.6128398151006,4027.3054850254466,4675.700841874469,22553.075835691114
2023-08-10,1535.8695696339526,891.654179097344,590.3821295686733,1543.2364770781214,1091.6187293107293,4093.6435654541538,2037.5360213445604,743.2271393188072,1826.7174215094246,1132.0247981170512,1110.4182741306902,6481.980982886278,1473.0986075462483,4075.207783173591,4766.422481568627,22413.758869623176
2023-08-11,1508.4579758997954,883.0057547485145,601.1914754919642,1582.396945892755,1083.9717961333133,4078.1706576589704,2055.022862964344,740.9554339945705,1833.4130456477162,1137.7634032950543,1133.0006864172028,6574.12050947451,1500.0353456535602,4167.442659086201,4750.397931458434,22716.666382909705
2023-08-14,1517.149260012431,923.0075369645492,617.6962266893847,1606.8306394990407,1121.2880198843295,4166.007079411805,2038.4618625678459,767.5313485084683,1836.0314351944542,1144.5366880704273,1126.3764464902652,6567.776844941811,1506.6802628622324,4283.440672806431,4809.306495808024,23120.716077813835
2023-08-15,1497.6135111543867,917.7939047318555,607.290869459098,1610.132711311859,1124.8658481702448,4132.2410768035825,2014.4871767836294,760.5569537548537,1840.3116994169318,1146.2443399269437,1139.4129845362254,6479.032823220878,1507.917628763362,4288.42031899806,4865.638620394773,23004.629570067715
2023-08-16,1488.5936241415002,905.0780575721745,591.9925167822066,1591.4008606519185,1117.358078170305,4120.902709044659,2009.551478879568,744.0443623401256,1813.7342618446598,1110.5083111772635,1156.6703544755592,6575.5181034852185,1500.5987860243745,4376.287603916572,4861.481711675256,22807.487813040945
2023-08-17,1488.5871846386615,907.8817205881182,575.0388897746067,1586.8060939873972,1122.6511932013186,4038.8916932565303,1980.9097330050354,720.0672689478671,1754.6692144850056,1099.942686235032,1134.3478927067727,6427.43899108231,1503.341542082878,4281.940018677948,4725.153271081517,22259.45777424207
2023-08-18,1482.7253587495286,901.4231131828808,572.6036266047147,1575.9231481074103,1115.3129738863197,4114.172096695043,1987.1194143214343,734.2611201280174,1788.6483586130425,1132.518450166167,1126.2937370882782,6537.567229204193,1527.1488179928374,4325.512453316854,4776.188765861071,22461.41814283048
2023-08-21,1487.311007886121,922.9896704569217,579.4594684918477,1595.1901487876085,1133.9069589596136,4106.466613120443,2019.7418473405085,733.9807897188649,1770.7029552168187,1134.9217493126391,1127.3877166833706,6620.96932817584,1549.993356260438,4313.804325171546,4838.6566997896625,22659.735643161912
2023-08-22,1470.6601782360801,916.717402629302,571.7643585237946,1566.3696258795555,1120.427969836049,4084.7578934836447,2033.4977882125693,737.0041287192962,1756.6841578524866,1129.5862851218837,1136.1502607442424,6784.242189390363,1576.980949183742,4437.155604427844,4883.024551070599,22693.755848618788
2023-08-23,1511.3103704340629,911.2344986278957,579.0452945437298,1550.5741810155914,1130.5583601337312,4073.734171376698,2056.7088846122188,729.1981001838521,1733.0354931159175,1163.1583217517145,1147.2215515464745,6830.7404657037405,1602.765437967819,4415.194624809989,4843.050140408967,22758.745123335968
2023-08-24,1495.7939236669094,905.8530789134674,564.8275275973064,1528.743982154413,1116.05057686856,4077.3037445795735,2074.2705046002,722.7746605341187,1756.797468055665,1165.8287044260626,1153.6309574365116,6903.666849850912,1603.7646542240996,4475.627982129948,4885.193647931622,22728.09478673134
2023-08-25,1509.8580529733254,886.7265139502382,562.0115694853038,1509.379590284213,1092.711584953996,4058.8262206280724,2054.909470876225,725.480888842138,1750.4266200777797,1139.1789860262588,1157.480452924176,6874.0260777291505,1611.0173518454178,4486.8914078131265,4944.317938182083,22569.915170861288
2023-08-28,1511.6915072873803,883.8079875438152,569.4695623890211,1504.0715292943044,1114.9338739086704,4067.8146635146127,2053.458094648661,730.5722093502886,1735.3141226418209,1149.713442426405,1164.6981148159653,6954.0583524782305,1607.6977336611324,4569.14097905969,4920.0859571941855,22707.314488414977
2023-08-29,1524.4713494733558,890.4935565884637,578.4733275560043,1537.3880707534565,1120.8546162063512,4089.3468606319702,2083.451916149026,745.9506398560595,1751.9985989028246,1153.5377322052775,1131.340156146714,6729.7487770302205,1584.5004432128167,4510.483268900192,4850.506219925515,22752.60358866723
2023-08-30,1502.3945193218685,890.4935565884637,591.2693294387886,1535.1213256929411,1097.8499666311095,4141.776429365256,2087.277816104518,753.3356090510921,1770.6132823224248,1149.42948214924,1146.166238889795,6768.034713135491,1582.0675086198191,4584.101797155362,4963.175940636131,22937.802168471997
2023-08-31,1498.8305490262826,890.4935565884637,601.840600048438,1529.717792071813,1097.8499666311095,4141.532083621102,2106.0520426874,767.3599412331758,1802.2079341373249,1153.7147920888438,1159.7507588789565,6902.952209419051,1610.1217995454717,4664.360430996476,5041.106825318942,23271.436999071473
2023-09-01,1436.5012393920583,898.2772493637814,584.7094710109609,1479.1015174374083,1076.7006896295109,4179.5738491011425,2154.847431912362,783.9992500754947,1802.2079341373249,1165.566096351882,1145.448924936068,6908.194588238791,1585.9258141420723,4583.9588732858265,5026.043807545193,23061.269777682144
2023-09-04,1434.1142098273924,902.362665781039,591.4110922011089,1477.099052058899,1103.7809031213444,4297.46113102251,2197.26557400726,807.1692701051466,1844.1567482297178,1201.7985390979713,1148.975485839628,6841.393266441841,1582.6410970113682,4519.200925965765,5042.022976864178,23304.27676561759
2023-09-05,1436.9095220388376,900.521468033627,588.2132240376789,1463.838855074335,1075.9708436432109,4257.042082748379,2195.639037413067,813.0162796117443,1840.4421002474064,1199.8999913985344,1131.6254774929878,6670.906870091776,1577.1986273655552,4463.264608990973,4953.209002526805,23304.27676561759
2023-09-06,1444.0421940560811,907.8441291092132,581.5683216399754,1453.9882459241583,1053.7578971315772,4246.3561568815085,2189.5955903740014,805.0684463681121,1814.5540136151494,1186.6524736832441,1102.0148460794112,6498.92483062784,1546.4058343043046,4370.324960998584,4842.544584919079,23304.27676561759
2023-09-07,1477.6131050981103,896.7347038335838,589.4603515386518,1444.372021643148,1059.0467475401042,4231.606171376801,2200.4830504381093,813.3896702600443,1840.018239797524,1160.2530779817478,1078.6771865805608,6442.8038908796525,1516.4000509603836,4261.669651497282,4738.2896038963445,22503.927927324854
2023-09-08,1487.7541529145078,899.207708397748,596.230657454513,1449.8156036618107,1045.7510783574583,4125.967716642672,2206.1027112482648,798.9100471211708,1824.2530197593192,1148.3375482528577,1094.373000017842,6599.148337751917,1538.4518477851661,4295.368450361835,4776.050731363246,22577.299665962328
2023-09-11,1461.8728920910828,883.7203376162353,583.7062743971205,1448.4282040545888,1048.0702154374203,4118.767027918472,2234.143124839709,813.248262649708,1856.0915912818498,1167.258358599079,1094.373000017842,6719.160768689497,1534.8482926203924,4407.6409865395735,4911.448207231271,22844.45346512716
2023-09-12,1463.7614759443022,890.4620848131083,585.7167729700406,1445.7159836394612,1040.716489160811,4077.3650196413523,2198.7190448976075,798.913204520708,1856.0915912818498,1154.961760714159,1094.373000017842,6496.945922029126,1534.8482926203924,4314.878916421356,4902.3552543586575,22417.426113520643
2023-09-13,1497.4253317928126,921.2189118691069,592.4173261999441,1471.3019452220979,1040.4497327161284,4052.920873500292,2139.0354547975576,790.5570218083285,1780.2377742164088,1147.4617513730586,1093.525842445369,6494.892156537086,1528.075933768773,4341.021868810718,4864.095015770783,22417.426113520643
2023-09-14,1470.4886055918096,908.8312273592849,571.9227889165884,1462.8880629392925,1023.0393350694311,4063.513559070394,2140.581476749586,797.9508437782431,1770.0543513885577,1125.6425722156557,1102.2281173228857,6588.925825393564,1511.530853499413,4381.585518876866,4921.741340780608,22237.193087075164
2023-09-15,1447.1148613499313,907.210339021383,565.2520543934006,1442.479574422298,994.9383915807284,4095.366294508195,2153.871010134948,797.9508437782431,1773.1435150120794,1138.1636284050633,1115.4846309202076,6702.138576393552,1496.248790117003,4414.235515218549,5054.270175001734,22236.396829968533
2023-09-18,1452.2192157230604,906.3028284233899,546.1220922930805,1423.0609431584544,984.0035614146569,4168.138444519378,2182.60832541764,797.9508437782431,1762.4824433040885,1126.8727032567394,1115.0708880168474,6702.069747916538,1477.6742527655076,4368.39976756273,5105.290639585735,21994.681749409854
2023-09-19,1465.7534379570843,899.0683077086346,546.1220922930805,1414.7485637542597,972.5892481710833,4082.3037854499694,2148.834694720787,781.3245628063953,1738.652198867682,1115.1923286596373,1109.3159575883524,6655.34300569547,1499.0742944510596,4428.833717399532,5080.2222459380955,21779.63783861299
2023-09-20,1496.1985099357166,905.5067480325579,543.8999206682769,1404.0211658406197,966.5823875683152,4090.581266100042,2139.3259182704674,786.6126724410018,1761.3923348764806,1137.7670632320605,1124.7071003056326,6654.909302125664,1499.0532831450496,4429.7828393819145,5079.1283771967655,21894.49298181158
2023-09-21,1524.8023803286621,916.0296934598547,549.6833100305752,1420.7703877110378,966.4615236343291,4133.291914005428,2122.4172237944517,778.7428623155579,1764.1185893296868,1123.1225311485757,1124.9529145597714,6485.329899490233,1498.3330358014412,4429.7828393819145,5030.32629072197,21866.626090291473
2023-09-22,1524.8023803286621,902.2646229515294,533.0599483760353,1390.7809563091184,956.5413473104104,4179.505041849123,2113.777036966096,764.6978155236619,1762.8683658409611,1115.8931593859302,1149.1604249589923,6619.147671191099,1548.9505427400074,4533.554172442643,5013.983027077089,21760.212939010427
2023-09-25,1524.8023803286621,917.6955841882824,538.9491041197751,1407.506879804103,968.2837791697195,4233.338887607211,2117.1572044477266,774.9666477354799,1783.4683535202564,1125.1746173134823,1164.4684674902765,6637.447116391694,1559.7516668111032,4381.417267179227,5000.411091799748,21910.680418795473
2023-09-26,1468.252492721286,929.4341684987365,536.5183825229851,1433.6339088005734,981.1220878263989,4243.950587606513,2167.4330292681066,789.7503372212284,1821.5431133021375,1123.4261707530652,1148.4367979108479,6486.779047120839,1534.963516939084,4408.7269669390735,4958.439081830474,22060.997513052025
2023-09-27,1473.1330408099632,928.1449698418778,535.7075418008315,1439.1233022774793,970.4495803493517,4299.007550085326,2152.5596126098712,796.386793199771,1826.9140900471234,1107.3062316184582,1164.9687049327654,6492.727189578944,1562.218722513655,4448.839866890358,5118.6215203593565,22155.555163330013
2023-09-28,1490.0411310041457,922.8421568012819,533.2962082842672,1437.0548845914186,971.4155419858369,4269.749857141322,2147.0382310720156,805.0095422916255,1849.635019742099,1109.8019964961015,1177.8317263859797,6608.945965169008,1574.5254373683294,4520.037572687012,5219.746751398111,22351.09410927712
